area_type,availability,location,bath,balcony,price,total_sqft_int,bhk
0,0,0,2.0,1.0,36.0,1130.0,2
0,0,160,2.0,2.0,73.2,1200.0,2
0,0,323,2.0,1.0,43.0,1055.0,2
0,0,15,3.0,2.0,125.0,1555.0,3
0,0,17,3.0,2.0,62.0,1420.0,3
0,2,1050,3.0,2.0,350.0,2214.0,3
0,2,76,1.0,1.0,26.91,658.0,1
3,2,56,2.0,1.0,78.74,896.9,2
2,0,188,3.0,2.0,750.0,4000.0,4
1,0,19,2.0,2.0,40.0,1035.0,2
2,0,0,5.0,2.0,225.0,2064.0,4
0,0,325,3.0,3.0,160.0,1839.0,3
0,0,22,2.0,2.0,44.0,1200.0,2
1,0,74,1.0,1.0,20.0,488.0,1
1,0,168,2.0,1.0,198.0,1200.0,3
1,0,1178,5.0,1.5843757375501535,140.0,2760.0,5
0,0,245,2.0,2.0,42.0,993.0,2
0,0,18,2.0,1.0,45.0,1225.0,2
2,0,41,2.0,0.0,55.0,900.0,2
2,2,2,13.0,1.5843757375501535,150.0,1200.0,9
1,0,226,2.0,1.0,32.0,825.0,2
0,0,17,4.0,2.0,359.0,3596.0,4
2,0,419,4.0,1.0,203.0,1350.0,6
0,0,14,3.0,3.0,92.0,1800.0,3
0,0,510,2.0,1.0,100.0,925.0,2
0,2,3,2.0,1.0,63.0,1167.0,2
0,0,23,2.0,1.0,41.0,1150.0,2
0,2,330,1.0,1.0,50.0,650.0,1
1,0,1,1.0,1.0,27.0,675.0,1
2,0,1287,3.0,1.0,90.0,2260.0,2
0,2,714,1.0,0.0,32.39,720.0,1
2,0,0,4.0,2.0,600.0,4800.0,3
0,0,74,2.0,1.0,58.0,1100.0,2
0,0,1048,1.0,1.0,20.0,550.0,2
0,0,6,2.0,1.0,58.0,1330.0,3
0,0,30,2.0,1.0,160.0,1320.0,2
0,0,140,4.0,2.0,185.0,1685.0,3
0,0,554,5.0,2.0,75.0,2400.0,6
0,2,26,3.0,3.0,108.0,1770.0,3
0,0,200,3.0,3.0,125.0,2100.0,3
0,0,149,2.0,3.0,42.0,1000.0,2
2,0,164,5.0,1.0,105.0,600.0,4
2,0,29,5.0,1.0,230.0,2916.0,4
0,0,3,2.0,1.0,65.0,1419.59,3
0,0,179,3.0,1.5843757375501535,81.0,1400.0,3
1,0,70,2.0,1.0,37.49,750.0,2
0,0,160,2.0,1.0,87.0,1070.0,2
0,2,153,3.0,1.0,107.0,1536.0,3
1,0,30,3.0,2.0,210.0,1710.0,3
3,0,36,3.0,3.0,196.0,2400.0,3
0,2,2,2.0,1.0,72.0,1342.0,2
0,0,253,3.0,2.0,130.0,1600.0,3
0,2,68,1.0,1.0,50.0,938.0,1
0,0,45,3.0,2.0,99.0,1820.0,3
0,0,56,4.0,3.0,170.0,2439.0,4
0,0,3,3.0,2.0,78.0,1665.0,3
0,0,93,3.0,2.0,150.0,1850.0,3
1,0,89,2.0,1.0,40.0,1091.0,2
0,2,1,2.0,1.0,74.03,1346.0,2
0,0,15,3.0,2.0,224.0,1720.0,3
1,0,59,4.0,3.0,176.0,3675.0,4
0,2,36,2.0,2.0,33.95,1060.0,2
1,2,0,2.0,1.0,57.0,1059.0,2
0,0,7,2.0,1.0,97.0,1299.0,2
0,0,5,3.0,2.0,85.0,1491.0,3
1,0,141,2.0,2.0,85.0,1200.0,2
1,0,5,5.0,0.0,110.0,2088.0,4
0,0,51,1.0,1.0,29.0,581.0,1
0,0,376,2.0,2.0,70.0,1296.0,2
0,0,327,2.0,1.0,55.0,1125.0,2
1,0,2,3.0,1.0,70.0,1275.0,3
0,0,35,2.0,2.0,55.0,1095.0,2
2,0,1,4.0,2.0,975.0,10000.0,5
0,0,31,2.0,2.0,74.0,1330.0,2
0,0,8,2.0,2.0,60.0,1135.0,2
0,0,0,1.0,1.0,39.0,516.0,1
0,0,383,2.0,1.0,51.0,1194.0,2
2,0,174,5.0,1.5843757375501535,240.0,2250.0,5
0,0,2,1.0,1.0,38.0,770.0,2
0,0,1,5.0,2.0,330.0,3930.0,4
0,2,98,3.0,2.0,54.2,1355.0,3
1,0,129,8.0,0.0,150.0,3000.0,8
1,0,24,4.0,1.0,175.0,2569.0,4
1,0,7,4.0,2.0,450.0,3758.0,4
0,0,0,2.0,3.0,51.91,1116.0,2
0,0,56,3.0,2.0,115.0,1707.0,3
2,2,942,5.0,1.0,225.0,1200.0,5
0,0,194,2.0,2.0,49.0,1070.0,2
1,0,0,4.0,1.5843757375501535,410.0,6000.0,4
0,2,91,2.0,1.0,83.0,1240.0,3
0,2,36,2.0,1.0,91.65,1300.0,2
0,0,107,2.0,2.0,76.0,1700.0,2
0,0,21,2.0,2.0,76.18,1383.0,3
1,0,1155,4.0,3.0,170.0,3000.0,5
1,2,2,2.0,1.0,34.65,1200.0,2
0,0,51,2.0,3.0,45.0,935.0,2
0,0,40,4.0,2.0,151.0,2072.0,3
1,0,421,3.0,1.0,225.0,2200.0,4
0,0,48,1.0,1.0,46.0,615.0,1
0,0,19,2.0,1.0,45.0,1116.0,2
0,2,0,3.0,2.0,107.0,1639.0,3
0,0,8,3.0,2.0,130.0,1839.0,3
0,0,330,2.0,2.0,63.0,1300.0,2
0,0,70,1.0,1.0,27.0,625.0,1
0,2,4,1.0,1.0,61.0,933.0,1
0,0,60,3.0,3.0,180.0,2289.0,3
1,0,29,3.0,0.0,125.0,2316.0,3
0,2,2,2.0,1.0,39.77,1005.0,2
1,0,70,2.0,1.0,38.0,1080.0,2
2,0,122,5.0,3.0,185.0,1200.0,7
0,0,218,2.0,3.0,36.0,910.0,2
2,0,27,2.0,0.0,73.0,1200.0,2
0,0,2,2.0,1.0,39.9,1110.0,2
0,0,35,2.0,2.0,56.0,1142.0,2
3,0,123,4.0,3.0,240.0,4000.0,5
2,2,27,3.0,1.0,204.0,1800.0,3
0,0,219,2.0,1.0,55.0,1005.0,2
1,2,425,3.0,1.0,133.0,1626.6,3
0,0,35,2.0,2.0,54.0,1074.0,2
3,0,93,2.0,0.0,80.0,1230.0,2
0,0,2,1.0,1.0,23.0,660.0,2
1,0,410,2.0,2.0,48.0,1007.0,2
2,0,312,6.0,1.0,74.0,1050.0,4
1,2,0,3.0,2.0,113.0,1820.0,3
0,0,241,2.0,1.0,60.0,1100.0,2
2,0,558,2.0,0.0,100.0,1348.0,2
0,0,25,2.0,2.0,66.25,1230.0,2
0,2,70,2.0,1.0,37.62,1176.0,3
0,0,6,3.0,2.0,57.0,1590.0,3
1,0,86,2.0,1.0,78.0,1200.0,2
1,2,433,2.0,1.0,65.0,1298.0,2
0,2,33,2.0,1.0,55.15,1161.0,2
2,0,581,4.0,0.0,175.0,1350.0,4
2,0,1249,5.0,2.0,138.0,1200.0,5
0,0,35,2.0,1.0,60.0,1285.0,2
0,2,2,3.0,2.0,92.59,1644.0,3
0,0,25,3.0,1.0,150.0,1819.0,3
0,0,125,2.0,1.0,85.0,1205.0,2
0,0,93,3.0,3.0,300.0,2350.0,3
0,0,6,2.0,1.0,42.0,1050.0,2
0,0,9,2.0,2.0,62.0,1270.0,2
0,2,63,2.0,2.0,39.89,1240.0,3
0,0,52,3.0,3.0,70.0,1221.0,3
1,0,305,2.0,2.0,35.0,840.0,3
0,0,3,2.0,2.0,63.0,1339.0,2
0,0,40,5.0,1.5843757375501535,300.0,4303.0,4
0,0,13,2.0,1.0,85.0,1315.0,2
0,0,9,2.0,2.0,68.0,1250.0,2
0,0,50,2.0,1.0,27.0,850.0,2
0,0,12,2.0,2.0,110.0,1600.0,3
1,0,2,2.0,1.0,62.0,1250.0,2
0,0,356,2.0,1.0,56.5,1312.0,3
0,0,69,4.0,0.0,134.0,3000.0,4
1,0,14,2.0,2.0,28.0,1300.0,2
1,0,0,3.0,3.0,98.0,1990.0,3
0,0,272,2.0,2.0,38.5,760.0,2
2,0,94,4.0,2.0,536.0,5000.0,4
0,0,69,2.0,2.0,59.0,1614.0,3
2,0,181,3.0,2.0,162.0,1500.0,4
0,0,621,2.0,1.0,60.1,1182.0,3
0,0,439,2.0,1.0,46.29,1053.0,2
1,0,130,1.0,1.0,105.0,750.0,1
0,0,113,3.0,3.0,125.0,2000.0,3
1,2,14,4.0,3.0,116.0,1940.0,3
0,2,11,3.0,2.0,105.0,1590.0,3
0,2,262,2.0,2.0,52.79,1035.0,2
0,0,35,2.0,2.0,53.0,1075.0,2
2,0,41,2.0,0.0,55.0,900.0,2
0,0,9,2.0,1.0,62.0,1260.0,3
2,0,526,5.0,0.0,260.0,1200.0,6
0,0,4,3.0,2.0,107.0,1702.0,3
0,0,50,2.0,2.0,65.0,1080.0,3
1,0,25,2.0,1.0,45.0,1189.0,2
0,0,91,2.0,1.0,39.0,1035.0,2
0,2,11,2.0,1.0,36.0,1200.0,2
2,0,195,6.0,2.0,852.0,4482.0,8
2,0,922,3.0,0.0,200.0,1200.0,3
0,2,3,3.0,1.0,69.0,1300.0,3
0,2,5,2.0,1.0,93.65,1330.0,2
0,0,152,2.0,1.0,65.0,1210.0,3
1,0,98,2.0,2.0,54.2,1350.0,3
0,0,133,2.0,2.0,65.0,1900.0,3
0,0,94,4.0,2.0,125.0,1935.0,3
0,0,383,3.0,3.0,90.0,1410.0,3
0,0,236,2.0,2.0,99.14,1469.0,2
0,0,32,2.0,1.0,30.0,986.0,2
0,0,985,2.0,2.0,87.0,1460.0,3
0,2,253,2.0,2.0,85.05,1260.0,3
0,0,16,2.0,2.0,39.5,1345.0,3
0,0,49,2.0,1.0,57.0,980.0,2
1,0,80,2.0,2.0,75.0,1164.0,2
0,0,66,1.0,2.0,51.0,929.0,2
1,0,58,2.0,1.0,70.0,1065.0,2
0,2,45,2.0,0.0,56.725,1172.0,2
0,0,669,3.0,1.0,265.0,3000.0,3
0,2,2,2.0,1.0,30.27,1020.0,2
0,0,135,3.0,1.0,62.63,1362.0,3
0,0,21,1.0,1.0,36.85,672.0,1
0,0,59,3.0,3.0,115.0,1746.0,3
1,2,2,2.0,1.0,29.6,1025.0,2
0,0,24,2.0,1.0,65.0,1532.0,2
0,0,755,2.0,2.0,120.0,1200.0,3
0,0,251,2.0,2.0,65.0,1250.0,2
0,0,4,2.0,1.0,39.0,1188.0,2
1,2,0,4.0,0.0,218.0,3565.0,4
0,2,8,2.0,2.0,85.0,1170.0,2
0,0,447,3.0,2.0,150.0,1800.0,3
2,0,790,2.0,1.0,35.0,1000.0,2
2,0,172,3.0,1.0,375.0,2600.0,3
2,0,38,4.0,3.0,240.0,1200.0,5
0,0,173,4.0,2.0,155.0,2507.0,4
0,0,119,2.0,1.0,34.0,1061.0,2
0,0,19,2.0,2.0,69.0,1290.0,2
0,0,23,2.0,1.0,42.6,1200.0,2
0,2,222,2.0,2.0,39.29,1120.0,2
0,0,2,1.0,1.0,12.0,418.0,1
0,0,23,3.0,1.0,50.0,1333.0,3
0,0,1,3.0,2.0,119.0,1691.0,3
0,2,4,1.0,0.0,34.355,747.0,1
0,0,30,3.0,3.0,250.0,1700.0,3
0,2,4,4.0,1.0,125.0,2030.0,3
0,2,61,2.0,1.0,70.0,1012.0,2
3,0,101,2.0,1.0,60.0,1245.0,3
0,0,12,3.0,2.0,118.0,1765.0,3
0,0,55,2.0,2.0,36.25,1110.0,2
1,0,1273,2.0,1.0,47.8,967.0,2
0,0,23,2.0,2.0,36.0,1044.0,2
0,0,59,3.0,3.0,80.0,1518.0,3
0,0,19,2.0,2.0,57.0,1300.0,3
0,0,285,3.0,3.0,73.0,1798.0,3
3,0,19,2.0,0.0,36.38,866.28,2
0,2,0,5.0,3.0,253.0,3410.0,4
0,0,110,2.0,2.0,56.0,1179.0,2
0,0,15,5.0,1.5843757375501535,510.0,3600.0,5
0,0,6,2.0,1.0,48.0,1125.0,2
0,0,299,3.0,1.0,210.0,2098.0,3
0,0,552,3.0,1.0,270.0,2400.0,3
1,0,13,3.0,2.0,92.0,1976.0,3
1,0,78,2.0,2.0,61.8,1190.0,2
0,0,667,3.0,3.0,192.0,1800.0,3
0,2,34,3.0,1.0,84.52,1761.0,3
0,0,172,3.0,3.0,120.0,1700.0,3
1,0,29,4.0,1.0,70.0,900.0,4
0,2,2,2.0,1.0,64.8,1128.0,2
0,0,529,3.0,2.0,85.0,2000.0,3
1,2,2,2.0,1.0,35.25,1220.0,3
0,2,1221,1.0,1.0,20.0,509.0,1
0,0,94,4.0,2.0,122.0,1852.0,3
0,2,32,2.0,1.0,40.65,1045.0,2
0,0,268,4.0,2.0,215.0,3535.0,4
0,0,8,2.0,2.0,53.67,1102.0,2
0,0,658,3.0,2.0,82.0,1800.0,4
0,0,88,2.0,2.0,75.0,1436.0,3
0,0,418,2.0,1.5843757375501535,52.0,1397.0,3
0,0,35,2.0,2.0,56.0,1140.0,2
0,2,61,1.0,1.0,55.0,645.0,1
2,0,344,5.0,1.5843757375501535,325.0,2350.0,5
2,2,38,3.0,2.0,225.0,1200.0,3
3,0,757,3.0,2.0,135.0,2050.0,3
0,0,1,2.0,1.0,95.0,1335.0,2
2,0,294,1.0,1.0,200.0,2100.0,2
0,2,7,3.0,2.0,77.68,1255.0,3
0,0,4,2.0,1.0,59.0,1140.0,2
0,0,83,3.0,1.0,240.0,2376.0,3
0,2,4,1.0,1.0,46.0,663.0,1
0,0,316,2.0,0.0,146.0,1276.0,2
0,0,3,3.0,3.0,60.9,1450.0,3
0,0,111,3.0,3.0,66.0,1400.0,3
0,2,454,2.0,1.0,53.56,1339.0,2
1,2,2,2.0,1.0,35.23,1220.0,3
1,0,42,3.0,2.0,275.0,2200.0,3
1,0,941,2.0,2.0,52.0,1305.0,2
1,0,77,3.0,3.0,80.0,1740.0,3
0,0,87,1.0,1.0,21.0,680.0,2
0,0,10,2.0,2.0,47.0,1154.0,2
1,0,122,2.0,2.0,40.0,1200.0,2
0,0,47,2.0,2.0,54.5,1155.0,2
0,0,1,2.0,3.0,63.0,1525.0,3
1,0,188,1.0,1.0,125.0,600.0,1
0,2,7,5.0,2.0,192.0,2470.0,4
0,0,106,2.0,1.0,60.0,1100.0,2
0,0,27,2.0,2.0,65.0,1250.0,2
0,0,35,2.0,1.0,70.0,1400.0,2
0,0,308,3.0,2.0,100.0,1600.0,3
1,0,2,2.0,1.0,55.0,1060.0,2
0,0,105,2.0,2.0,50.0,1272.0,2
0,2,3,2.0,2.0,105.0,1296.0,2
1,0,303,3.0,2.0,280.0,2100.0,4
0,0,213,3.0,3.0,115.0,1945.0,3
0,2,16,2.0,2.0,30.47,1033.0,3
0,0,405,2.0,1.5843757375501535,69.0,2300.0,3
0,2,245,2.0,2.0,52.76,1235.0,2
0,0,731,3.0,1.0,270.0,2100.0,3
0,0,269,2.0,1.0,42.5,850.0,2
0,0,66,3.0,2.0,110.0,1880.0,3
0,2,184,4.0,2.0,368.0,2450.0,4
0,0,167,2.0,2.0,52.0,1060.0,2
0,0,11,3.0,3.0,138.0,2041.0,3
1,0,51,2.0,2.0,125.0,1050.0,2
0,0,227,2.0,1.0,36.28,1037.0,2
1,2,1039,2.0,1.0,39.0,1150.0,2
0,0,234,2.0,1.0,62.0,1184.0,2
1,0,1,3.0,2.0,126.0,1680.0,3
0,2,4,3.0,2.0,100.0,1411.0,3
2,0,33,5.0,0.0,55.0,900.0,5
0,2,3,2.0,2.0,41.0,900.0,2
1,0,255,4.0,3.0,320.0,3500.0,4
0,0,4,3.0,2.0,120.0,1702.0,3
0,0,5,2.0,2.0,45.0,1185.0,2
0,2,3,3.0,1.0,64.0,1300.0,3
0,0,457,3.0,2.0,65.0,1545.0,3
0,0,130,2.0,2.0,135.0,1515.0,3
0,0,52,3.0,3.0,55.0,1300.0,3
0,0,36,2.0,1.0,57.0,1107.0,2
0,0,31,3.0,2.0,106.0,1720.0,3
0,0,474,3.0,2.0,150.0,1540.0,3
0,0,10,2.0,1.0,44.5,1000.0,2
0,2,2,1.0,1.0,40.42,710.0,1
0,0,4,2.0,1.0,38.0,1100.0,2
1,0,520,4.0,0.0,270.0,3200.0,4
2,0,593,2.0,2.0,160.0,900.0,2
1,0,10,2.0,0.0,48.0,1250.0,2
1,0,37,4.0,3.0,130.0,2400.0,5
0,0,54,3.0,1.0,104.0,1584.01,3
2,0,279,4.0,0.0,150.0,875.0,4
2,0,102,6.0,3.0,60.0,1200.0,4
0,0,37,2.0,2.0,70.0,1485.0,3
1,0,11,2.0,1.0,78.0,1100.0,3
0,2,43,2.0,1.0,59.0,1245.0,2
1,2,11,4.0,0.0,154.0,1880.0,4
0,2,86,3.0,3.0,350.0,2214.0,3
1,2,904,2.0,2.0,45.0,1050.0,2
2,0,209,4.0,2.0,95.0,600.0,4
0,2,10,3.0,2.0,105.0,1640.0,3
0,0,287,2.0,1.0,65.0,1165.0,2
1,0,75,2.0,1.0,43.0,1110.0,2
0,0,855,5.0,2.0,200.0,1200.0,7
1,0,801,4.0,2.0,630.0,4000.0,4
1,0,6,4.0,0.0,150.0,4500.0,4
2,0,1097,4.0,3.0,65.0,600.0,4
0,0,13,2.0,2.0,75.0,1300.0,2
2,0,1118,1.0,0.0,42.0,1200.0,2
0,2,11,2.0,1.0,69.61,1232.0,2
0,0,48,3.0,2.0,94.36,1704.0,3
1,0,12,2.0,2.0,88.0,1275.0,3
0,0,1,2.0,1.0,68.0,1222.0,3
0,0,32,2.0,2.0,39.0,1155.0,2
0,2,2,2.0,1.0,29.95,1000.0,2
0,0,105,2.0,1.0,45.0,1200.0,2
0,2,5,3.0,2.0,71.28,1517.0,3
0,2,70,2.0,1.0,37.29,1166.0,2
1,0,2,2.0,2.0,24.0,870.0,2
0,0,78,5.0,2.0,170.0,4000.0,5
2,0,15,4.0,1.0,230.0,1350.0,4
0,0,5,6.0,1.5843757375501535,190.0,3019.0,4
0,0,0,3.0,1.0,58.0,1345.0,3
2,0,202,3.0,1.0,75.0,900.0,3
0,0,132,5.0,2.0,170.0,3800.0,4
0,0,16,2.0,2.0,38.0,971.0,3
0,0,47,2.0,1.0,52.32,1255.0,2
1,0,132,2.0,2.0,65.0,1810.0,2
1,0,729,2.0,1.0,58.0,1300.0,2
0,0,4,2.0,2.0,45.0,1185.0,2
0,0,232,2.0,3.0,68.0,1350.0,2
0,2,45,3.0,0.0,76.16,1590.0,3
0,0,244,6.0,3.0,180.0,3000.0,7
2,0,59,3.0,2.0,149.0,1560.0,4
0,0,104,3.0,1.5843757375501535,126.0,1650.0,3
0,0,1128,3.0,2.0,87.0,1645.0,3
0,0,11,3.0,1.5843757375501535,103.0,1748.0,3
2,2,81,3.0,1.0,67.77,1200.0,3
1,0,75,2.0,3.0,50.0,1170.0,2
1,0,1,4.0,2.0,225.0,3420.0,4
1,0,51,2.0,2.0,65.0,1320.0,3
0,2,56,3.0,2.0,84.53,1610.0,3
0,0,86,3.0,3.0,180.0,1870.0,3
0,0,1,2.0,1.0,110.0,1510.0,3
1,0,459,7.0,3.0,110.0,2700.0,6
0,0,1020,2.0,1.0,45.68,1305.0,3
0,0,95,2.0,1.0,70.0,1500.0,3
0,0,62,2.0,1.0,130.0,1149.0,2
1,0,4,4.0,2.0,129.0,1948.0,4
2,0,116,3.0,1.0,70.0,1448.0,3
0,0,1,2.0,1.0,78.0,1242.0,2
0,0,139,2.0,1.0,58.0,1268.0,2
0,0,29,2.0,1.0,50.0,1101.0,2
0,0,434,2.0,3.0,65.0,1255.0,2
0,0,135,3.0,1.0,62.63,1362.0,3
0,0,1,3.0,2.0,140.0,984.0,3
0,2,33,2.0,1.0,32.67,1089.0,2
1,0,380,1.0,3.0,95.0,800.0,2
0,0,6,2.0,1.0,57.0,1345.0,3
2,0,4,9.0,3.0,125.0,3600.0,8
2,0,704,2.0,1.0,140.0,1650.0,4
0,0,152,2.0,1.0,45.0,950.0,2
0,0,146,2.0,1.0,43.0,1068.0,2
1,0,74,1.0,2.0,31.0,860.0,2
1,0,28,5.0,1.5843757375501535,130.0,3000.0,8
0,0,5,3.0,2.0,66.73,1756.0,3
0,0,0,2.0,1.0,41.0,1205.0,2
2,0,18,8.0,1.5843757375501535,155.0,1120.0,8
0,0,26,3.0,2.0,125.0,1800.0,3
0,2,659,5.0,2.0,2912.0,8321.0,4
1,0,27,3.0,0.0,68.0,1604.0,3
0,2,92,4.0,3.0,204.0,2732.0,4
0,2,16,2.0,2.0,25.88,1015.0,2
0,0,26,2.0,2.0,42.0,1200.0,3
0,0,97,2.0,2.0,38.0,1010.0,2
1,0,38,3.0,0.0,170.0,1250.0,2
0,0,185,2.0,1.0,41.0,1010.0,2
0,0,5,2.0,2.0,33.1,1050.0,2
0,0,24,3.0,2.0,85.0,1710.0,3
0,2,57,3.0,2.0,115.0,1248.52,3
1,0,71,1.0,1.0,10.0,410.0,1
0,2,10,2.0,1.0,62.93,1656.0,3
0,0,250,3.0,1.0,68.0,1451.0,3
0,0,188,3.0,0.0,175.0,1200.0,6
0,0,36,2.0,2.0,93.0,1250.0,2
2,0,360,3.0,3.0,240.0,4395.0,3
0,0,7,6.0,2.0,650.0,4600.0,4
1,0,139,2.0,3.0,42.0,1340.0,3
0,0,351,2.0,2.0,38.5,1100.0,2
0,0,0,6.0,1.5843757375501535,700.0,6000.0,4
0,0,193,3.0,1.0,71.0,1700.0,3
2,0,5,5.0,0.0,150.0,1200.0,6
0,0,19,2.0,1.0,43.0,1096.0,2
0,2,14,2.0,1.0,33.5,1160.0,2
1,0,281,3.0,2.0,139.0,1936.0,3
0,0,233,2.0,2.0,63.0,1269.0,3
0,2,831,3.0,1.0,630.0,3500.0,3
0,2,49,3.0,1.0,125.0,1586.0,3
0,2,15,2.0,1.0,124.0,1376.0,2
0,0,3,3.0,3.0,56.5,1452.0,3
0,2,33,3.0,1.0,107.0,1538.0,3
0,2,60,2.0,1.0,130.0,1427.0,3
1,0,813,2.0,0.0,40.0,935.0,2
1,0,345,2.0,3.0,65.0,1220.0,2
0,0,24,2.0,1.0,77.0,1197.0,2
0,2,32,1.0,1.0,19.9,674.0,2
1,0,28,1.0,1.0,15.0,410.0,1
1,2,4,3.0,1.0,90.0,1573.0,3
0,0,100,2.0,2.0,58.0,1135.0,2
1,2,297,2.0,1.0,40.43,1400.0,3
0,0,530,1.0,0.0,65.0,1200.0,1
2,0,308,3.0,0.0,95.0,1800.0,3
1,0,439,3.0,2.0,108.0,2045.0,3
0,0,139,2.0,1.0,56.0,1268.0,2
0,0,126,2.0,1.0,39.0,883.0,2
0,0,5,3.0,3.0,100.0,1600.0,3
0,0,4,2.0,2.0,70.0,1056.0,2
2,0,52,11.0,1.5843757375501535,105.0,1200.0,10
2,0,0,4.0,1.5843757375501535,330.0,4500.0,4
0,0,19,2.0,2.0,58.0,1204.0,2
0,0,342,2.0,1.0,54.0,1410.0,3
1,0,11,2.0,1.0,80.3,1460.0,2
0,0,100,2.0,1.0,41.18,1100.0,2
0,0,573,2.0,1.0,88.0,1310.0,2
0,0,166,3.0,2.0,90.0,1600.0,3
0,0,562,2.0,2.0,55.0,1250.0,2
0,0,1,3.0,2.0,74.93,1665.0,3
0,0,6,2.0,1.0,57.0,1345.0,3
1,0,419,5.0,2.0,240.0,2000.0,5
0,0,110,2.0,2.0,67.0,1416.0,2
0,0,46,2.0,2.0,46.0,1145.0,2
1,0,122,10.0,3.0,200.0,7200.0,10
1,0,52,3.0,2.0,58.0,1231.0,3
0,0,5,3.0,0.0,73.95,1664.0,3
1,0,41,3.0,1.0,76.0,2000.0,3
1,0,212,2.0,2.0,43.0,972.0,2
1,0,552,4.0,3.0,345.0,4500.0,4
0,0,17,2.0,1.0,47.39,1185.0,2
1,0,77,3.0,2.0,81.0,1750.0,3
1,0,290,4.0,1.5843757375501535,316.0,3155.0,3
0,2,61,2.0,1.0,68.0,1007.0,2
0,0,15,3.0,2.0,200.0,1700.0,3
0,0,0,2.0,2.0,85.0,1250.0,2
0,0,620,2.0,1.0,54.0,1200.0,2
0,2,70,2.0,1.0,42.28,994.0,2
0,2,29,2.0,2.0,40.0,1150.0,2
0,0,4,2.0,2.0,46.0,1220.0,2
0,0,320,2.0,1.0,115.0,1441.0,2
0,2,31,2.0,2.0,47.32,1157.0,2
0,0,645,6.0,3.0,150.0,1300.0,6
0,0,40,2.0,2.0,105.0,1400.0,2
1,0,228,3.0,1.0,65.0,1370.07,3
2,0,118,4.0,1.0,130.0,1200.0,5
0,2,181,2.0,1.0,40.0,900.0,2
0,0,544,1.0,1.0,17.0,418.0,1
2,0,416,3.0,1.0,80.0,1200.0,3
1,0,204,2.0,3.0,43.0,1200.0,2
0,0,73,2.0,1.0,42.48,1062.0,2
0,0,3,2.0,1.0,51.0,1120.0,2
0,0,10,2.0,1.0,44.0,1012.0,2
2,0,651,2.0,1.0,200.0,1500.0,3
1,0,204,4.0,1.5843757375501535,180.0,950.0,4
0,0,400,2.0,2.0,13.5,675.0,2
0,0,3,2.0,2.0,78.0,1430.0,2
0,0,81,2.0,1.0,56.0,1195.0,3
0,0,31,5.0,1.0,150.0,2640.0,3
0,0,50,2.0,1.0,42.0,1075.0,3
0,2,11,3.0,0.0,75.99,1570.0,3
2,0,156,4.0,2.0,85.0,782.0,6
1,2,139,2.0,1.0,59.0,1011.0,2
0,0,12,2.0,1.0,102.0,1450.0,3
0,0,1,2.0,1.0,69.0,1129.0,2
0,0,158,2.0,1.0,36.0,1126.0,2
2,2,71,3.0,1.5843757375501535,110.0,1200.0,3
0,0,1,2.0,2.0,45.0,1180.0,3
2,0,298,4.0,2.0,125.0,600.0,3
2,2,160,4.0,2.0,45.0,940.0,4
0,0,11,3.0,2.0,140.0,1933.0,3
1,0,41,2.0,2.0,64.0,1082.0,2
2,0,234,8.0,1.0,250.0,2400.0,8
0,2,714,1.0,0.0,28.0,610.0,1
2,0,9,4.0,1.0,160.0,1560.0,4
0,0,138,3.0,3.0,77.99,1300.0,3
1,0,80,6.0,0.0,205.0,3850.0,4
1,0,65,2.0,1.0,46.0,1125.0,2
2,0,367,7.0,2.0,107.0,2400.0,6
0,0,75,2.0,0.0,25.0,777.4,2
0,0,124,3.0,1.0,65.0,2500.0,4
0,0,92,3.0,1.5843757375501535,150.0,1798.0,3
1,0,275,3.0,2.0,120.0,1864.0,3
0,0,0,2.0,1.0,51.91,1115.0,2
0,0,28,1.0,1.0,25.0,400.0,1
0,0,15,2.0,1.0,70.0,1200.0,2
0,2,97,2.0,2.0,24.8,992.0,2
1,0,431,2.0,3.0,57.0,950.0,2
2,0,84,4.0,3.0,185.0,1500.0,4
0,0,17,2.0,1.0,62.0,1200.0,2
1,0,215,3.0,2.0,70.0,1735.0,3
1,0,103,3.0,3.0,172.0,1750.0,3
0,0,46,2.0,2.0,56.0,1009.0,2
0,0,48,2.0,3.0,102.0,1470.0,3
0,0,10,3.0,2.0,115.0,1527.0,3
1,0,369,2.0,1.0,45.0,985.0,2
1,0,16,4.0,2.0,135.0,3300.0,4
0,2,0,2.0,1.0,77.0,1277.0,2
0,2,291,2.0,1.0,62.0,1100.0,2
0,0,0,3.0,2.0,140.0,1820.0,3
0,0,487,3.0,3.0,87.0,1530.0,4
0,0,26,3.0,2.0,205.0,1886.0,3
2,0,253,2.0,0.0,190.0,1200.0,3
0,0,34,4.0,2.0,110.0,1880.0,3
0,0,47,2.0,2.0,52.35,1255.0,2
0,2,3,2.0,1.0,36.0,700.0,2
0,0,104,2.0,2.0,46.0,1140.0,2
1,2,14,2.0,1.0,29.6,1025.0,2
1,0,0,4.0,2.0,247.0,3453.0,4
0,0,6,2.0,2.0,59.6,1490.0,3
2,0,278,4.0,2.0,165.0,1200.0,4
0,0,1,3.0,2.0,140.0,1850.0,3
0,0,162,2.0,1.0,78.0,1250.0,2
0,0,639,3.0,1.0,108.0,2400.0,4
0,0,179,5.0,3.0,716.0,3522.0,4
0,2,48,2.0,2.0,88.0,1244.0,2
2,0,99,4.0,1.0,75.0,623.0,4
